age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_grade,curricular_units_2nd_sem_grade,debtor,displaced,gender,scholarship_holder,tuition_fees_up_to_date,first_name,last_name,student_number
20,5,6,12.8,11.6,0,1,1,0,1,Bob,Jones,c2d6b3c9
27,0,5,0.0,0.0,1,0,1,0,0,Charlie,Taylor,459d352d
33,6,8,12.833333333333334,12.0,0,0,0,0,1,Dana,Brown,b1cec8a2
20,5,6,13.2,12.833333333333334,0,1,0,1,1,Eli,Patel,6f3d9ca8
19,5,6,11.6,11.666666666666666,0,1,0,0,1,Alice,Smith,e280eb0f
18,6,6,13.166666666666666,12.5,0,1,0,0,1,Bob,Jones,30e40f0c
19,5,6,12.6,12.375,0,1,0,0,1,Charlie,Taylor,c227cf29
21,3,5,11.333333333333334,13.333333333333334,0,1,0,0,1,Dana,Brown,e949f916
19,3,5,10.5,11.75,0,1,0,1,1,Eli,Patel,8e3e2332
21,6,6,10.375,11.666666666666666,0,1,0,0,1,Alice,Smith,5d96375a
21,6,7,13.25,13.8375,0,1,0,0,1,Bob,Jones,01afc2d4
18,7,7,12.50625,13.2,0,1,0,0,1,Charlie,Taylor,da1e47bc
19,5,6,12.2,11.5,0,1,0,1,1,Dana,Brown,a0f78dd1
20,5,7,12.04,11.77142857142857,0,0,0,0,1,Eli,Patel,dbcdf435
20,5,5,11.166666666666666,10.75,0,0,0,0,1,Alice,Smith,ea0c2894
20,4,5,12.5,13.0,0,1,0,0,1,Bob,Jones,a23919a4
18,6,7,12.183333333333332,11.783333333333331,0,1,0,0,1,Charlie,Taylor,30de08d7
18,2,5,10.0,11.333333333333334,0,0,0,0,1,Dana,Brown,23fb896c
21,6,6,11.166666666666666,14.666666666666666,0,1,1,0,1,Eli,Patel,6dcdc7bf
20,3,6,11.0,11.333333333333334,0,1,1,1,1,Alice,Smith,b689d7ed
19,5,6,11.333333333333334,10.833333333333334,0,1,0,1,1,Bob,Jones,6a1fe9cd
19,5,7,11.2,11.2,0,1,1,1,1,Charlie,Taylor,0a64300f
28,4,5,10.5,11.0,0,1,1,0,1,Dana,Brown,3fd782f6
21,3,5,11.25,11.0,0,0,1,0,1,Eli,Patel,6cdc0047
24,7,10,10.714285714285714,12.555555555555555,1,0,1,0,1,Alice,Smith,404b645d
23,5,6,12.0,12.142857142857142,0,1,1,0,1,Bob,Jones,c82f9507
20,6,6,12.166666666666666,12.0,0,1,1,0,1,Charlie,Taylor,27c3f76f
18,0,0,0.0,0.0,0,1,1,0,1,Dana,Brown,c6ef0f9f
23,9,13,11.0,11.571428571428571,0,0,0,0,1,Eli,Patel,85067bd8
23,4,6,11.5,12.2,0,1,0,0,1,Alice,Smith,39617e84
39,4,5,11.25,11.5,0,0,0,0,1,Bob,Jones,eb3de026
22,3,5,12.666666666666666,12.0,0,1,0,0,1,Charlie,Taylor,764f4e02
30,3,5,10.666666666666666,10.4,0,0,0,0,1,Dana,Brown,e8c5e78c
35,3,5,11.666666666666666,11.8,0,0,0,1,1,Eli,Patel,757d2fe1
26,6,7,12.0,12.0,0,1,0,0,1,Alice,Smith,5c0b8f29
30,9,11,12.22222222222222,11.6,0,0,0,0,1,Bob,Jones,9ae838b4
25,4,5,11.0,12.0,1,0,1,0,1,Charlie,Taylor,314210d8
18,7,8,13.68142857142857,13.68142857142857,0,1,0,0,1,Dana,Brown,997bfbb8
23,6,7,12.1,12.616666666666667,0,0,0,0,1,Eli,Patel,5ac7e140
18,5,7,11.94,12.8,0,1,0,1,1,Alice,Smith,b5a1a12b
31,5,6,11.0,10.166666666666666,1,0,0,0,1,Bob,Jones,cf506d7e
20,6,6,12.857142857142858,12.4,0,0,1,0,1,Charlie,Taylor,5d86b309
19,5,10,11.0,10.0,0,0,1,0,1,Dana,Brown,fe82684e
34,1,5,17.0,11.0,1,0,1,1,1,Eli,Patel,5db8ca0e
21,5,5,11.0,11.428571428571429,0,0,1,0,1,Alice,Smith,0b0e32d8
21,0,6,0.0,10.0,0,1,1,0,1,Bob,Jones,b3bbd8e5
24,4,6,11.25,10.428571428571429,0,0,1,0,1,Charlie,Taylor,dbf35d71
20,5,6,12.4,13.0,1,0,1,0,0,Dana,Brown,cfe509fb
19,1,5,13.0,10.0,0,0,1,0,1,Eli,Patel,bddf4bf6
26,6,6,11.833333333333334,11.666666666666666,0,1,1,0,1,Alice,Smith,72519ef5
20,1,5,13.0,12.6,0,0,1,0,1,Bob,Jones,f82a47d8
21,4,5,11.0,12.0,0,1,0,0,1,Charlie,Taylor,bf95dd1c
26,2,5,11.5,12.0,0,0,1,0,1,Dana,Brown,2710c80e
19,7,8,14.06,14.06,0,1,0,1,1,Eli,Patel,ac98d11b
19,4,5,11.25,11.714285714285714,0,0,0,0,1,Alice,Smith,01682ddf
19,2,5,14.5,11.333333333333334,0,1,0,0,1,Bob,Jones,5b1246a5
21,2,6,10.5,12.4,0,0,0,1,1,Charlie,Taylor,3a9b3d99
19,4,5,12.8,14.5,0,1,0,0,1,Dana,Brown,512c8dca
18,0,5,0.0,13.25,0,0,0,0,1,Eli,Patel,9dc5e5da
20,6,6,13.571428571428571,13.6,0,0,0,0,1,Alice,Smith,5be69fa3
32,5,5,10.2,11.25,0,0,0,0,1,Bob,Jones,892ac07c
19,5,6,12.2,11.8,0,1,0,0,1,Charlie,Taylor,087565c7
19,6,6,13.428571428571429,14.0,0,1,0,0,1,Dana,Brown,a9b09537
18,1,5,11.0,0.0,0,0,0,0,1,Eli,Patel,654af6a8
20,6,7,13.548333333333334,14.775,0,1,0,0,1,Alice,Smith,27330953
19,6,6,12.166666666666666,12.5,0,0,0,0,1,Bob,Jones,2004c50f
24,5,5,10.8,11.0,0,1,0,0,1,Charlie,Taylor,198ec0e4
29,8,13,10.5,10.333333333333334,0,1,0,0,1,Dana,Brown,f0ccff50
19,6,7,11.15,12.814285714285717,0,0,0,0,1,Eli,Patel,ec54795f
19,3,6,11.666666666666666,13.625,0,0,0,0,1,Alice,Smith,9fa5c15e
24,5,5,12.285714285714286,12.125,0,0,0,0,1,Bob,Jones,fd264b15
28,4,7,13.375,13.5,1,0,0,0,1,Charlie,Taylor,02572175
38,5,8,13.126,13.126,0,0,0,0,1,Dana,Brown,a71e51a4
19,3,6,10.333333333333334,11.8,0,1,0,0,1,Eli,Patel,5b0d9ee1
20,4,5,12.0,11.5,0,1,0,0,1,Alice,Smith,581080dc
29,5,5,11.4,10.25,0,0,0,0,1,Bob,Jones,01ac8b30
19,7,8,12.771428571428572,12.771428571428572,0,1,0,1,1,Charlie,Taylor,7e20a1b4
28,7,8,11.0,10.0,1,0,1,0,1,Dana,Brown,544438db
27,0,6,0.0,0.0,0,0,1,0,1,Eli,Patel,fbd1fea9
18,4,5,11.25,12.25,0,1,1,1,1,Alice,Smith,fa27ca9a
20,5,6,12.4,15.0,0,0,1,0,1,Bob,Jones,8af4d60e
23,1,6,13.0,11.25,0,1,1,0,1,Charlie,Taylor,6c57ee18
21,2,5,10.0,10.333333333333334,0,0,1,0,1,Dana,Brown,a9e757c5
34,5,5,14.2,14.6,0,0,1,0,1,Eli,Patel,62b5fbb4
20,5,7,12.7,13.475,0,0,1,0,1,Alice,Smith,733617e6
24,8,9,13.333333333333334,13.11111111111111,0,1,1,0,1,Bob,Jones,22dfe7d7
39,4,5,12.25,12.75,0,0,1,0,1,Charlie,Taylor,47a473d4
19,5,6,13.6,13.666666666666666,0,0,1,0,0,Dana,Brown,5dec4b65
38,2,5,10.5,11.333333333333334,0,0,1,0,1,Eli,Patel,6fec003c
21,6,7,12.565,12.16,0,1,1,0,1,Alice,Smith,2ed3cbcc
19,6,6,13.166666666666666,13.2,1,0,1,0,1,Bob,Jones,e057aafd
25,6,6,11.166666666666666,11.8,0,1,1,0,1,Charlie,Taylor,fe8ee498
19,6,6,12.666666666666666,12.142857142857142,0,1,1,0,1,Dana,Brown,0c38b7b4
33,5,7,13.06,0.0,0,0,1,0,1,Eli,Patel,2eb50533
18,0,5,0.0,0.0,0,1,1,0,1,Alice,Smith,70ae69a7
19,4,5,12.5,10.5,1,1,1,0,0,Bob,Jones,94f6a03b
19,0,5,0.0,0.0,0,1,1,0,1,Charlie,Taylor,673cd170
18,7,8,13.154285714285717,13.154285714285717,0,1,1,0,1,Dana,Brown,987ec8e8
19,2,5,11.5,11.4,0,0,1,0,1,Eli,Patel,6438c9a1
22,3,6,13.333333333333334,12.75,0,0,1,0,1,Alice,Smith,60982770
18,5,5,11.8,12.0,0,1,1,0,1,Bob,Jones,50b88258
22,0,0,0.0,0.0,0,0,1,0,1,Charlie,Taylor,fc713f3f
19,0,0,0.0,0.0,1,0,1,0,1,Dana,Brown,2792513f
19,2,5,12.5,11.6,0,1,1,0,1,Eli,Patel,e6b88ca9
24,7,8,13.142857142857142,11.833333333333334,1,0,1,0,1,Alice,Smith,5586c09e
18,5,5,15.0,14.2,0,0,1,1,0,Bob,Jones,0ac93962
20,1,6,10.0,13.0,0,0,0,0,1,Charlie,Taylor,b63691e2
18,6,6,12.166666666666666,11.2,0,1,0,1,1,Dana,Brown,8937854e
21,3,6,12.0,12.5,1,1,0,0,1,Eli,Patel,caa027a9
33,7,7,12.857142857142858,12.666666666666666,1,0,0,0,0,Alice,Smith,b075fee8
26,3,6,11.75,12.8,0,1,0,0,1,Bob,Jones,0f3eccb8
21,5,6,11.833333333333334,13.25,0,0,0,0,1,Charlie,Taylor,054d953d
20,6,6,12.555555555555555,11.8,0,1,0,0,1,Dana,Brown,37d1fec9
20,2,5,14.5,11.25,0,0,0,0,1,Eli,Patel,ce446698
43,6,6,12.875,12.142857142857142,0,0,1,0,1,Alice,Smith,51be3f19
26,5,5,12.0,10.2,0,0,1,0,1,Bob,Jones,0e2459cf
33,1,5,13.0,14.0,0,1,1,0,1,Charlie,Taylor,bc747c95
19,5,6,10.8,10.5,0,0,1,0,1,Dana,Brown,5a180325
18,6,6,12.833333333333334,11.4,0,1,1,0,1,Eli,Patel,b5858bc5
21,5,5,12.6,12.833333333333334,1,0,1,1,1,Alice,Smith,88f3fec4
20,2,5,14.333333333333334,12.5,0,1,1,0,1,Bob,Jones,a1b88a27
19,1,6,11.0,0.0,0,0,1,0,1,Charlie,Taylor,e7f531c0
24,5,5,11.833333333333334,14.0,0,0,1,1,1,Dana,Brown,45bef7de
21,5,6,11.333333333333334,11.5,0,0,1,0,1,Eli,Patel,5944b591
28,3,5,14.333333333333334,12.428571428571429,0,0,1,1,1,Alice,Smith,66b70197
28,6,6,14.428571428571429,15.6,0,0,0,0,1,Bob,Jones,8de7c988
20,5,6,11.8,12.0,0,1,0,0,1,Charlie,Taylor,144f06ff
23,5,6,13.6,11.6,0,1,0,0,1,Dana,Brown,1ee64151
23,4,6,13.4,13.5,0,1,0,0,1,Eli,Patel,1dbaf0a6
25,3,7,13.0,11.666666666666666,0,0,0,0,1,Alice,Smith,44e6a9db
19,5,7,13.34,12.385714285714286,0,1,0,1,1,Bob,Jones,4253fc9a
20,3,6,12.0,11.666666666666666,0,0,1,1,1,Charlie,Taylor,b4563197
19,5,6,11.5,11.333333333333334,0,0,1,0,1,Dana,Brown,a68321f8
18,5,7,12.86,12.86,0,1,0,1,1,Eli,Patel,a37b3ca3
18,7,7,12.59125,12.820000000000002,0,1,0,0,1,Alice,Smith,1afb494f
22,5,6,13.0,11.5,0,1,1,0,1,Bob,Jones,b2226d85
18,0,5,0.0,15.0,0,1,1,0,1,Charlie,Taylor,1fc1ccfb
19,5,6,13.2,13.25,0,1,1,0,1,Dana,Brown,58737cb0
34,7,12,11.428571428571429,11.857142857142858,0,1,1,0,1,Eli,Patel,9c2a5460
19,6,6,11.166666666666666,11.666666666666666,0,0,1,1,1,Alice,Smith,13e20e58
20,4,6,11.75,11.333333333333334,0,0,1,0,1,Bob,Jones,1ef80249
20,6,6,14.5,15.0,0,1,0,1,1,Charlie,Taylor,e6a8f157
19,4,6,10.4,10.75,0,0,0,1,1,Dana,Brown,371dc8ab
21,7,7,13.0,12.5,1,1,0,0,1,Eli,Patel,b545996f
18,6,6,14.166666666666666,13.428571428571429,0,1,0,0,1,Alice,Smith,86c5e375
21,4,7,13.25,13.82,0,1,0,0,1,Bob,Jones,4fd0568a
22,1,6,11.0,0.0,0,1,1,0,1,Charlie,Taylor,5a61d996
33,5,8,12.6,11.25,0,0,0,0,1,Dana,Brown,9fa06c67
20,4,6,11.5,11.0,0,1,0,1,1,Eli,Patel,8c884663
35,4,5,14.2,11.857142857142858,0,0,0,0,1,Alice,Smith,7af5b177
22,4,6,12.5,13.666666666666666,0,1,0,0,1,Bob,Jones,940377b7
20,6,6,11.666666666666666,11.6,0,1,0,0,1,Charlie,Taylor,2a1c0d6d
20,3,5,13.0,13.0,0,1,0,0,1,Dana,Brown,1a0b384c
21,11,12,11.545454545454543,11.7,1,1,1,0,1,Eli,Patel,0cb1e626
23,1,5,10.0,0.0,0,1,1,0,1,Alice,Smith,72568c48
24,5,6,11.8,11.25,0,1,0,0,1,Bob,Jones,1021d981
19,1,5,10.0,10.0,1,0,0,0,1,Charlie,Taylor,8a68caa7
19,4,6,11.0,12.5,0,0,0,0,1,Dana,Brown,0c57f9db
22,4,6,10.0,13.5,0,1,0,0,1,Eli,Patel,2b4224a0
36,3,5,11.0,13.375,0,0,0,0,1,Alice,Smith,06a5f017
20,0,7,0.0,0.0,0,0,0,1,1,Bob,Jones,4ef61681
40,5,6,13.0,12.6,0,0,0,0,1,Charlie,Taylor,7ead347c
19,3,5,10.8,10.5,0,1,0,0,1,Dana,Brown,fff9dc87
20,0,7,0.0,11.666666666666666,0,0,0,0,1,Eli,Patel,e69b89f6
38,5,5,11.0,11.4,0,0,0,1,1,Alice,Smith,7b254768
19,12,12,13.333333333333334,12.818181818181818,0,1,1,1,1,Bob,Jones,7404cd47
21,1,6,10.0,11.4,0,1,0,1,1,Charlie,Taylor,0af9b2e0
18,7,8,12.285714285714286,12.285714285714286,0,1,0,0,1,Dana,Brown,da101423
19,5,6,12.4,12.75,0,0,0,0,1,Eli,Patel,0244adc6
22,6,6,12.571428571428571,13.666666666666666,0,0,0,0,1,Alice,Smith,3ff47ceb
22,12,17,11.833333333333334,11.25,1,1,0,0,1,Bob,Jones,ef00899d
20,6,6,12.166666666666666,14.0,0,0,0,0,1,Charlie,Taylor,719272af
31,6,6,13.166666666666666,13.0,0,0,0,0,1,Dana,Brown,4728bfcc
18,6,6,13.571428571428571,12.8,0,1,0,1,1,Eli,Patel,e01d4efd
21,2,5,11.5,11.0,1,0,0,0,1,Alice,Smith,1a6ea8fe
19,4,6,11.25,12.0,0,1,0,0,1,Bob,Jones,2df8a329
25,7,8,13.29,13.29,0,1,0,1,1,Charlie,Taylor,e930d4f4
33,8,10,10.375,10.444444444444445,0,0,0,0,1,Dana,Brown,75ffa6f6
20,7,7,12.333333333333334,12.625,0,1,0,0,1,Eli,Patel,aa448a06
19,5,5,11.2,11.75,0,1,0,0,1,Alice,Smith,579671e7
20,6,6,11.833333333333334,13.333333333333334,0,1,0,0,1,Bob,Jones,efbaa0ce
18,6,6,14.833333333333334,12.5,0,1,0,0,0,Charlie,Taylor,6be32bd1
19,2,5,13.5,11.4,0,1,0,1,1,Dana,Brown,8842967c
24,7,8,11.971428571428572,11.971428571428572,0,1,0,1,1,Eli,Patel,2e79d1b2
19,3,5,12.0,13.5,0,0,0,0,1,Alice,Smith,05435a4a
21,8,12,12.25,12.2,0,1,0,0,1,Bob,Jones,e370056a
18,5,6,12.2,11.6,0,0,0,0,1,Charlie,Taylor,73020b60
24,5,7,12.4,12.15,0,0,0,0,1,Dana,Brown,8173d40a
22,6,7,10.744444444444444,11.8375,0,1,0,0,1,Eli,Patel,3d4827ee
44,4,6,12.75,10.0,0,0,0,1,0,Alice,Smith,9340bdf3
20,2,5,10.0,11.0,0,1,0,0,1,Bob,Jones,1d536f0a
19,0,0,0.0,0.0,1,1,0,0,1,Charlie,Taylor,76e51494
18,7,8,13.242857142857144,13.242857142857144,0,1,0,1,1,Dana,Brown,209e046b
18,5,6,12.6,11.8,0,1,0,0,0,Eli,Patel,5d7c19d6
21,4,5,12.25,11.8,0,0,0,1,1,Alice,Smith,e2387295
20,4,6,12.75,11.333333333333334,0,1,0,0,1,Bob,Jones,b572c331
18,0,6,0.0,11.0,0,1,0,1,1,Charlie,Taylor,5477166b
18,1,5,14.0,14.0,0,1,0,0,1,Dana,Brown,13e4478d
27,6,6,12.125,12.0,1,1,0,0,1,Eli,Patel,797a6687
18,4,6,13.5,10.666666666666666,1,1,0,0,1,Alice,Smith,d0cf02b4
20,0,5,0.0,0.0,0,1,0,0,1,Bob,Jones,9b34c152
19,3,5,14.0,11.75,0,1,0,0,1,Charlie,Taylor,aefb335b
20,6,6,12.666666666666666,11.5,0,1,0,0,1,Dana,Brown,e9d9b2b2
22,4,6,12.25,11.6,0,1,0,0,1,Eli,Patel,5284d360
22,3,6,15.0,10.25,0,1,0,0,1,Alice,Smith,f45d396f
20,0,0,0.0,0.0,0,1,0,0,1,Bob,Jones,31d6716c
18,6,6,13.5,13.333333333333334,0,0,0,0,1,Charlie,Taylor,e4421218
45,5,6,13.6,13.0,0,0,0,0,1,Dana,Brown,fae62aaa
25,4,5,11.25,12.0,1,0,0,0,1,Eli,Patel,857da052
20,3,5,10.5,11.25,0,1,1,0,1,Alice,Smith,4369dbaf
22,4,6,11.25,11.0,0,1,1,0,1,Bob,Jones,b3cf6d8d
20,6,7,13.016666666666666,13.016666666666666,0,1,1,0,1,Charlie,Taylor,f4223537
18,6,6,11.714285714285714,10.375,0,1,0,0,1,Dana,Brown,0b506432
21,3,5,12.666666666666666,12.75,0,0,0,0,1,Eli,Patel,c7443b71
21,0,0,0.0,0.0,0,0,1,0,1,Alice,Smith,4770053c
18,6,6,13.0,10.0,0,1,1,0,1,Bob,Jones,094cc710
18,3,5,14.0,12.666666666666666,0,0,1,0,1,Charlie,Taylor,c9597c58
25,6,6,13.166666666666666,12.6,0,1,1,0,1,Dana,Brown,f7edc0ff
18,4,5,13.0,12.333333333333334,0,1,1,0,1,Eli,Patel,488145ae
21,3,6,11.25,0.0,0,1,1,0,1,Alice,Smith,babe8538
24,6,7,10.857142857142858,11.857142857142858,0,0,1,1,1,Bob,Jones,9574708c
22,4,5,11.75,11.0,0,0,1,0,1,Charlie,Taylor,39b0a184
28,8,13,11.625,11.0,0,1,1,0,1,Dana,Brown,097f2a1a
18,0,5,0.0,10.0,0,1,1,0,1,Eli,Patel,7201b714
21,3,5,12.333333333333334,11.25,1,0,1,0,1,Alice,Smith,4d1d4fd8
28,4,5,11.5,12.0,0,0,0,0,1,Bob,Jones,7b97c1a7
21,3,5,10.666666666666666,12.5,0,1,0,0,1,Charlie,Taylor,92cefaa0
20,1,6,17.0,17.0,0,1,0,0,1,Dana,Brown,c6d3b336
18,3,5,12.666666666666666,12.5,0,0,0,1,1,Eli,Patel,ec5d171d
18,5,7,14.06,12.571428571428571,0,1,0,0,1,Alice,Smith,90270163
30,3,5,10.333333333333334,12.8,0,0,0,0,1,Bob,Jones,b65be277
18,4,6,11.5,10.75,0,1,0,0,1,Charlie,Taylor,40801d92
18,6,7,11.833333333333334,11.833333333333334,0,1,1,0,1,Dana,Brown,d12f0929
19,2,6,13.0,10.833333333333334,0,0,0,0,1,Eli,Patel,a7229c2c
20,0,6,0.0,0.0,0,0,0,0,1,Alice,Smith,e415f6b3
32,7,7,13.761111111111113,12.06375,0,0,0,0,1,Bob,Jones,20cccc22
18,4,5,11.25,11.0,0,0,0,0,1,Charlie,Taylor,52cba080
21,5,6,12.6,11.666666666666666,0,1,0,0,1,Dana,Brown,1965a0ca
18,5,6,12.6,13.0,0,1,1,0,1,Eli,Patel,65a4852a
20,4,6,12.0,11.333333333333334,0,1,1,0,1,Alice,Smith,86c968cf
19,4,6,13.0,12.2,0,1,1,1,1,Bob,Jones,b423127f
25,5,10,11.6,13.0,0,1,1,0,1,Charlie,Taylor,e61fa80d
